Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Benefits and perks,Job Type,monthly,hourly,daily,min_salary,max_salary,avg_salary,job_state,python_yn,rstudio_yn,spark_yn,aws_yn,excel_yn
Deep learning Engineer,"From ₹40,000 a month","
Employee should have practical skills in deep learning security. Work time is flexible.
Job Types: Part-time, Contractual / Temporary, Freelance, Volunteer
Salary: From ₹40,000.00 per month
Schedule:
Flexible shift
Ability to commute/relocate:
Model town near hdfc bank, Ludhiana, Punjab: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 1 year (Preferred)
Speak with the employer
+91 9653945747
Hiring Insights
Hiring 2 candidates for this role
Job activity
Employer reviewed job 8 days ago
Posted 30+ days ago",-1,Pioneer Academy,"Model Town, Ludhiana, Punjab",,"Part-time, Volunteer, Contractual / Temporary, Freelance",1,0,0,40000,0,20000.0,Ludhiana,0,0,0,0,0
Artificial Intelligence / Data Science/ Machine Learning,"₹3,50,000 - ₹5,00,000 a year","TATA ELXSI Ltd. is conducting off campus drive across India for BE/B.Tech ( All Streams)/M.E/M.Tech (All Streams)/Msc.
Salary : 3.5 Lacs-5 Lacs
Industry : IT-Software / Software Services
Functional Area : IT-Software / Software Services
Role : Junior Engineers
Keyskills
BE/B.Tech ( All Streams)/M.E/M.Tech (All Streams)/Msc. Mathematics Compulsory
Desired Candidate Profile
Company Profile:
Tata Elxsi is an Indian design company and a part of the Tata Group. It provides design and technology services for product engineering and solutions across industries including broadcast, communications, and automotive.
Hiring Insights
Job activity
Posted 30+ days ago",,TATA ELXSI LTD.,India,,,0,0,0,350000,500000,425000.0,India,0,0,0,0,0
Senior Python Developer/ Data Scientist,"₹10,00,000 - ₹20,00,000 a year","Designing, coding, and debugging various software applications that involve python, related frameworks, tools, and other back-end applications. Testing and improving the performance of existing software applications. Maintaining and upgrading existing software applications. Recommending new technologies that can help increase productivity.
Requirements
4-5 years of experience.
₹ 10,00,000 - 20,00,000 P.A.
Bachelors degree in Engineering, preferably Computer Science or similar or Masters Degree in Computer Application.
At least 3 years of experience with Python and related frameworks and components.
Role : Software Developer.
Location : New Delhi, India
Hiring Insights
Job activity
Posted 30+ days ago",4.6,Nikah Forever,"New Delhi, Delhi",,,0,0,0,1000000,2000000,1500000.0,Delhi,1,0,0,0,0
"Senior Data Scientist ( Only for Immediately Joiner, WFH)","₹30,00,000 - ₹40,00,000 a year","
IMPORTANT NOTICE
Please kindly provide below required Information with your job application：
1. Current Salary and Expect Salary
2. Notice Period/earliest start date
3. Relative full time working experience on
Project Description
Provide Services that will support specific uses cases for advanced
analytics and data solutions, primarily focused on Fraud Management and Network Intelligence.
Responsibilities:
Proficiency in statistical analysis and computing, algorithm categories such as Supervised Learning, Unsupervised Learning, Optimization Algorithms, Deep Learning, Search Algorithms, MLOps/MLFlow
Experience in: Python, Spark, Pyspark, SQL, Databricks, R(Optional)
Experience in working with cloud technologies (Azure preferred)
Database: Mysql, Teradata, No-sql (Mongo preferably)
Packages: Scikit-Learn, NumPy, Pandas, TensorFlow, Keras, pytorch, Tidyverse
Mandatory Skills Description:
Supervised Learning, Unsupervised Learning, Optimization Algorithms, Deep Learning, Search Algorithms, MLOps/MLFlow
Experience in: Python, Spark, Pyspark, SQL, Databricks, R(Optional)
Experience in working with cloud technologies (Azure preferred)
Database: Mysql, Teradata, No-sql (Mongo preferably)Packages: Scikit-Learn, NumPy, Pandas, TensorFlow, Keras, pytorch, Tidyverse
Job Type: Full-time
Pay: ₹3,000,000.00 - ₹4,000,000.00 per year
Benefits:
Health insurance
Schedule:
Monday to Friday
Supplemental pay types:
Yearly bonus
COVID-19 considerations:
per requirement
Ability to commute/relocate:
Bengaluru, Karnataka: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Preferred)
Experience:
Machine learning: 10 years (Preferred)
Optimization Algorithms: 5 years (Preferred)

Health insurance
Hiring Insights
Application response rate: 52%
Hiring 2 candidates for this role
Job activity
Employer reviewed job 5 days ago
Posted 30+ days ago",,DXC Technology,"Remote in Bengaluru, Karnataka",Health insurance,Full-time,0,0,0,3000000,4000000,3500000.0,Karnataka,1,0,1,0,0
Data Annotator (Machine Learning),"₹12,000 - ₹15,000 a month","
JOB DESCRIPTION :
We are looking for a Data Annotator with strong computer skills who would help in categorizing content and reviewing materials. Your primary focus would be to extract images from videos, annotate them and prepare the complete dataset for training. Attention to detail is important as you may work with similar images or material and need to take note of any distinctions between the content. As data annotator, you will work closely with the machine learning team. Your role would involve taking ownership of transcribing, tagging and annotating data for training the AI model.
RESPONSIBILITIES:
Extraction of images from videos and selecting unique frames to annotate.
Tagging and annotating image data using labelImg and providing useful information for the machine learning team using internal tools.
Extraction of image paths, conversion of annotated files into text format and preparation of training data.
Revision of training data as specified by the engineering team.
Expected to provide valuable information to the machine learning team on the nature of the data.
Job Type: Full-time
Salary: ₹12,000.00 - ₹15,000.00 per month
Benefits:
Life insurance
Provident Fund
Schedule:
Day shift
Monday to Friday
Ability to commute/relocate:
Maduravoyal, Chennai - 600116, Tamil Nadu: Reliably commute or planning to relocate before starting work (Required)
Application Question(s):
What is your current location?
What is your notice period?
Speak with the employer
+91 9566114762
Hiring Insights
Application response rate: 71%
Hiring 1 candidate for this role
Job activity
Employer reviewed job 1 day ago
Posted 30+ days ago",4.5,Spritle Software,"Chennai, Tamil Nadu","Provident Fund , Life insurance , Health insurance",Full-time,1,0,0,12000,15000,13500.0,TamilNadu,0,0,0,0,0
Machine Learning Engineer,"₹1,00,000 - ₹3,00,000 a year","Job Description
We are looking for a Machine Learning (ML) Engineer to help us create artificial intelligence products. The ideal candidates will be part of a team and this team is responsible for performing statistical analysis, Fine tuning test results, Train and retrain systems, Work on frameworks, Undertaking machine learning experiments and test, Designing machine learning programs, Developing deep learning systems to various use cases based on the business needs and Finally implementing suitable AI/ML algorithms.

1. Exploring latest tech products in the respective domain.
2. Shall work on AI services by IBM / AWS / Azure.
3. Building Proof- of- Concepts for the problem statement.
4. Developing technical content in the form of blogs, manuals, presentations and video lectures.
5. Good experience in Python, Statistics/ML/DL libraries & application of Machine Learning & Deep Learning algorithms on structured data & unstructured data.
6. Must be able to deal with clients.
7. Need to be interactive and create fun and enthusiastic environment.
8. Must quickly get adapted to any sort of situation.
9. Shall involve in mentoring / training activities.

Requirements
Qualification - B.Tech / B.E or B.Tech+M.Tech programs, preferably computer science/information technology can apply

1. Excellent written and verbal communication skills.
2. Good knowledge in statistics, Machine Learning and programming languages.
3. Excellent Analytical and Problem Solving Skills.

Benefits
CTC:- 1-3 LPA
Hiring Insights
Job activity
Posted 30+ days ago",4.7,SmartInternz,"Hyderabad, Telangana",,,0,0,0,100000,300000,200000.0,Telangana,1,0,0,1,1
Data Scientist,"₹5,00,000 - ₹10,00,000 a year","Role : Lead-Data Scientist
Job Location :Chennai & Bangalore
Yearly Salary : Rs. 5,00,000 - Rs. 1,000,000
Experience : 2 to 6 Years
Job Description : Strong fundamental understanding of various modern machine-learning methods, and with good experience in a few of the following areas: deep neural networks, reinforcement learning, Markov Random Fields, Bayesian networks, semi-supervised learning, computer vision, image processing, signal processing, distributed computing, and/or numerical optimization.
Substantial programming experience, preferably in Python..
Familiarity with ML frameworks such as Tensorflow, Theano, MXNet, etc.
Experience in building AI-related solutions.
Hiring Insights
Job activity
Posted 30+ days ago",4.8,Krishpar Technologies,"Chennai, Tamil Nadu",,,0,0,0,500000,1000000,750000.0,TamilNadu,1,0,0,0,0
Data Science Trainer,"Up to ₹3,00,000 a year","
Role : ML/DS Trainer
Education : B.E./B.Tech ( IT/CS/ Electrical, Electronics, similar stream ) / M.sc Statistics
Requirements :
· Must have very strong concepts of Data Analytics
· Must have good knowledge of Excel and Advanced Excel
· Must have hands-on and training experience on Python, Machine Learning, Data Visualization, R Programming, Basics in Tableau
· Bachelor's or Master's degree in Computer Science, Statistics, Mathematics, or a related field.
· Experience developing and delivering training materials and courses, either online or in-person.
· Strong knowledge of data science concepts and techniques, including machine learning, data analysis, statistical modeling, and data visualization.
· Excellent communication and presentation skills, both written and verbal.
· Strong organizational skills and attention to detail.
· Ability to work independently and as part of a team in a fast-paced and dynamic environment.
Job Type: Regular / Permanent
Salary: Up to ₹300,000.00 per year
Schedule:
Day shift
Supplemental pay types:
Quarterly bonus
Ability to commute/relocate:
Salem, Tamil Nadu: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 1 year (Preferred)
Expected Start Date: 05/04/2023
Hiring Insights
Hiring 1 candidate for this role
Job activity
Employer reviewed job 3 days ago
Posted 6 days ago",-1,IMAGECON IND PVT LTD,"Salem, Tamil Nadu",,Regular / Permanent,0,0,0,0,300000,150000.0,TamilNadu,1,0,0,0,1
Data Science,"₹4,00,000 - ₹7,50,000 a year","
Job details
Industry:
Information Technology and Services

Location:
Gurgaon/Chandigarh

Salary:
Rs 4 to 7.5 Lacs

Job Type:
Permanent/ Full Time

Discipline:
BCA/BTECH

Reference:
EXT-DS-14-03-0023

Posted:
13-03-2021

Apply
Data Science

Job description
1. Build and implement complex data solutions in the cloud (GCP/AWS). 2. Design, develop, test, and support the data warehouse solution. 3. Investigate, recommend and implement data ingestion and ETL performance improvements. 4. Design and implement formal data warehouse testing strategies and plans including unit testing, functional testing, integration testing, performance testing, and validation testing. 5. Develop data models for an enterprise data warehouse (EDW).
About the role
1. 2+ years of experience in Python. 2. 3+ years of experience developing complex SQL queries and working with relational database technologies. 3. 2+ years of Data Warehousing experience and building ETL programs. 4. Expert in creating scalable and robust data processing pipelines. 5. 2+ years of experience in Data solution delivery and data ingestion from any data source to Public Clouds like GCP, AWS,
About you
We’re a professional recruitment consultancy that is committed to providing quality recruitment and training services.
Hiring Insights
Job activity
Posted 30+ days ago",-1,InstaTalent Recruit,"Gurgaon, Haryana",,"Full-time, Regular / Permanent",0,0,0,400000,750000,575000.0,Haryana,1,0,0,1,0
Machine learning Internship,"₹10,000 a month","
Some responsibilities which you have to perform are:
Assist in designing and implementing machine learning models and algorithms
Collect, preprocess, and analyze data to train and test models
Evaluate and refine existing machine learning models
Communicate findings and results to stakeholders
Collaborate with team members to integrate machine learning models into our products
Stay up-to-date with the latest developments in machine learning and related fields
Requirements:
Currently pursuing a Bachelor's or Master's degree in Computer Science, Engineering, Mathematics, or related fields
Strong knowledge of machine learning concepts and techniques
Proficiency in Python and related machine learning libraries such as Scikit-Learn, TensorFlow, and PyTorch
Familiarity with data preprocessing and analysis tools such as Pandas and NumPy
Excellent analytical and problem-solving skills
Strong communication and collaboration skills
Ability to work independently and as part of a team
Job Type: Internship
Contract length: 6 months
Salary: ₹10,000.00 per month
Schedule:
Day shift
Monday to Friday
Ability to commute/relocate:
Noida, Uttar Pradesh: Reliably commute or planning to relocate before starting work (Required)
Experience:
Machine learning: 1 year (Preferred)
Python: 1 year (Preferred)
Hiring Insights
Hiring 6 candidates for this role
Job activity
Employer reviewed job 2 days ago
Posted 14 days ago",4.0,Constems-AI,"Noida, Uttar Pradesh",,Internship,1,0,0,10000,0,5000.0,UttarPradesh,1,0,0,0,1
DATA SCIENTIST – DATA SCIENCE & AI,"Up to ₹35,00,000 a year","Job Location: Bangalore (WFO) - Night Shift
Salary: Upto 35 Lpa
Experience: 2-5 years
REQUIRED QUALIFICATION
➢ Requires at least a Master’s (preferably Doctorate) or foreign equivalent degree in Operations Research, Data Science, Econometrics, or other applied mathematical discipline
➢ 2+ years of relevant experience in applying predictive & prescriptive analytics to solve business problems or building data products
➢ Strong hands-on proficiency with common data science & machine learning software & technologies (Python, R, SQL); strong familiarity with software engineering & programming concepts and best practices
➢ Strong expertise in machine learning algorithms and frameworks, along with extensive experience working with large datasets, data blending and structuring to feed production grade ML pipelines
➢ Experience with machine learning & AI techniques, including credit- risk modeling, applied statistics, mathematical optimization, linear programming, monte-carlo simulation, reinforcement learning and causal inference
➢ Experience leading analytical modeling for multiple customers and data products, presenting data driven insights to business stakeholders
➢ Strong ability to establish productive working relationships and influence critical decisions across multiple teams in a fast-paced environment
RESPONSIBILITES
➢ Explore, identify, and analyze the right datasets from internal & external sources to build machine learning models to predict & optimize customer behavior, solve critical business problems, build business cases, and help deploy AI/ML solutions to production
➢ Provide thought leadership in appropriate usage of AI/ML tools to solve customer problems that touch multiple areas of the business
➢ Conceptualize, design & implement data science algorithms that maximize Ameri Save Mortgage’s competitive advantage
➢ Keep up with the latest trends in AI/ML and identify opportunities to embed cutting edge AI/ML methods to drive the business
➢ Conduct analytics methodology reviews in collaboration with other data scientists and engineers; contribute to a growing internal knowledge base of data science best practices
➢ Partner with cross-functional teams to understand key business issues and challenges and create a solution vision to solve problems and drive value
Hiring Insights
Job activity
Posted 30+ days ago",5.0,Virtue Sources,"Bengaluru, Karnataka",,,0,0,0,0,3500000,1750000.0,Karnataka,1,0,0,0,0
Computer Vision/Data Science Engineer,"₹8,00,000 - ₹10,00,000 a year","
Job description
At Livello we building machine-learning-based demand forecasting tools as well as computer-vision-based multi-camera product recognition solutions that detects people and products to track the inserted/removed items on shelves based on the hand movement of users. We are building models to determine real-time inventory levels, user behaviour as well as predicting how much of each product needs to be reordered so that the right products are delivered to the right locations at the right time, to fulfil customer demand.
Responsibilities
· Lead the CV and DS Team
· Work in the area of Computer Vision and Machine Learning, with focus on product (primarily food) and people recognition (position, movement, age, gender, DSGVO compliant).
· Your work will include formulation and development of a Machine Learning models to solve the underlying problem.
· You help build our smart supply chain system, keep up to date with the latest algorithmic improvements in forecasting and predictive areas, challenge the status quo
· Statistical data modelling and machine learning research.
· Conceptualize, implement and evaluate algorithmic solutions for supply forecasting, inventory optimization, predicting sales, and automating business processes
· Conduct applied research to model complex dependencies, statistical inference and predictive modelling
· Technological conception, design and implementation of new features
· Quality assurance of the software through planning, creation and execution of tests
· Work with a cross-functional team to define, build, test, and deploy applications
Requirements:
· Master/PHD in Mathematics, Statistics, Engineering, Econometrics, Computer Science or any related fields.
· 3-4 years of experience with computer vision and data science.
· Relevant Data Science experience, deep technical background in applied data science (machine learning algorithms, statistical analysis, predictive modelling, forecasting, Bayesian methods, optimization techniques).
· Experience building production-quality and well-engineered Computer Vision and Data Science products.
· Experience in image processing, algorithms and neural networks.
· Knowledge of the tools, libraries and cloud services for Data Science. Ideally Google Cloud Platform
· Solid Python engineering skills and experience with Python, Tensorflow, Docker
· Cooperative and independent work, analytical mindset, and willingness to take responsibility
· Fluency in English, both written and spoken.
Job Type: Full-time
Salary: ₹800,000.00 - ₹1,000,000.00 per year
Benefits:
Paid sick time
Paid time off
Provident Fund
Schedule:
Monday to Friday
Ability to commute/relocate:
Hyderabad, Telangana: Reliably commute or planning to relocate before starting work (Required)
Application Question(s):
How many Years of experience do you have in Forecasting
How many years of Experience do you have in Computer Vision
What is Your Current CTC
What is expected CTC
Education:
Master's (Required)
Hiring Insights
Application response rate: 59%
Hiring 4 candidates for this role
Job activity
Employer reviewed job 2 days ago
Posted 14 days ago",-1,Livello India Private Limited,"Hyderabad, Telangana","Provident Fund , Paid time off , Paid sick time",Full-time,0,0,0,800000,1000000,900000.0,Telangana,1,0,0,0,0
Machine Learning Jobs in Hyderabad,"₹10,00,000 - ₹25,00,000 a year","
Roles and responsibilities for Machine Learning Jobs in Hyderabad
: Role : Application Designer Role Description : Assist in defining requirements and designing applications to meet business process and application requirements. Must have Skills : Machine Learning Good to Have Skills : Natural Language Processing (NLP),Python Scripting Job Requirements :
Job Details
Job Role
: All Roles
Industry Sector
: IT-Software/Software Services
Functional Area
: All Functions
Desired Profile
Profile Description
:N/A
Experience
: 3 - 10 (Years)
.
.
Education Details
UG Course
: B.Tech/B.E
UG Specialization
: N/A
PG Course
: M.Tech
PG Specialization
: N/A
Hiring Insights
Job activity
Posted 30+ days ago",,ICS Consultancy Services,"Hyderabad, Telangana
+2 locations",,"Full-time, Regular / Permanent",0,0,0,1000000,2500000,1750000.0,"Telangana
+2locations",1,0,0,0,0
Data Scientist,"₹12,00,000 - ₹15,00,000 a year","
Must have:
· Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, etc.
· Experience querying databases and using statistical computer languages: R, Python, SQL, etc.
· Experience creating and using advanced machine learning algorithms and statistics: regression, simulation, scenario analysis, modeling, clustering, decision trees, neural networks, etc.
Good to Have:
· Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, Gurobi, MySQL, etc.
· Experience visualizing/presenting data for stakeholders using: Periscope, Business Objects, D3, ggplot, etc.
Responsibilities:
· Identifying and translating business problems to data science problems.
· Selecting features, building and optimizing machine learning algorithms that impact the business
· End to end model deployment working closely with engineering teams.
· Monitoring model performance and creating alerts for any data leakage.
Job Types: Full-time, Regular / Permanent
Salary: ₹1,200,000.00 - ₹1,500,000.00 per year
Schedule:
Day shift
Ability to commute/relocate:
Gurgaon - 122001, Haryana: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 3 years (Preferred)
Speak with the employer
+91 9871590155
Hiring Insights
On-going need to fill this role
Job activity
Employer reviewed job 25 days ago
Posted 30+ days ago",3.5,Mindstech Recruitments,"Gurgaon District, Haryana",,"Full-time, Regular / Permanent",0,0,0,1200000,1500000,1350000.0,Haryana,1,0,1,0,0
python data science internship,"From ₹5,000 a month","
100% placement assistance
the offline and online classes provided
no recorded classes
classes on your flexible time
Job Type: Full-time
Salary: From ₹5,000.00 per month
Schedule:
Day shift
Flexible shift
Monday to Friday
Morning shift
Night shift
Hiring Insights
Hiring 3 candidates for this role
Job activity
Employer reviewed job 2 days ago
Posted 7 days ago",-1,Orion Club,"Ernakulam, Kerala",,Full-time,1,0,0,5000,0,2500.0,Kerala,0,0,0,0,0
Associate Data Scientist,"Up to ₹7,00,000 a year","
Role: Sr. Associate Data Science
Location: New Delhi
Key Partners: Government of India, World
Bank Group, International Federation of www.savelifefoundation.org
Red Cross, Rippleworks, Mulago Foundation, HDFC Ergo, IIT-KGP
Does the idea of creating a positive impact on our world excite you? Would you like to work in a tightly-knit team where mutual respect and integrity are among core values? Do you have what it takes to (manage, protect, and suggest improvements to data technology. Can you implement them to build and grow a life-saving organisation?
About SaveLIFE Foundation
SaveLIFE Foundation (SLF) is on a mission to save lives on roads across India. Since 2012, over
1.5 million people have been killed in road crashes in India and close to 5 million have been left seriously injured or permanently disabled. Besides the insurmountable emotional trauma that thousands of families must suffer each year, road crashes deal a crushing economic blow to many families.
SLF is a fast-growing, specialised organisation with a proven track-record of delivering large-scale impact. We are best known for getting India its Good Samaritan Law and developing the “Zero-
Fatality Corridor” solution to transform dangerous highways into “safe ways”. We are registered as a not-for-profit organisation to ensure complete mission alignment.
Our teams work in a creative environment to build novel solutions and thrive on problem solving.
Over the last 15 years we have built unique strengths in areas such as forensic investigation of crashes, data analytics and predictive modelling, safety design and engineering, public policy formulation, and strategic communication and training. We strive for excellence in everything we do and build leaders through opportunity and mentorship.
We are seeking a Sr. Associate – Data Science who can help us in leading our data science projects from end-to-end, including framing problems, designing experiments, collecting and preparing data, building models, and deploying solutions. They will also be responsible for researching new algorithms and technologies, and for developing prototypes for the data science team. The role involves operational execution and maintenance. The position reports to an Associate Director –
Projects.
Role and Responsibilities
The Sr. Associate – Data Science at SaveLIFE Foundation will turn data into information, and this information into insights. You will work closely with different teams to develop and deploy research frameworks to support data-driven decision making. Different teams at SLF source, use, and analyse data as part of their work. You will ensure different projects are data-driven and help us re- imagine transformational road safety solutions through robust data analysis.
Your responsibilities include:
● Support in data analysis and data coding.
● Work with project teams and different stakeholders to understand their requirements,
challenges, and opportunities of existing data sets.
● Develop management insights from the data using visual graphics and other techniques.
● Develop and implement databases, data analytics, and other strategies that optimize team efficiency.
● Identify new data sources and translate complex datasets into easily accessible and useful information that supports program objectives.
● Highlight data trends and analytic opportunities that can drive program innovations.
● Develop technical architecture, product specifications, processes, and tools to monitor and analyse model performance and data accuracy.
● Look after Network Security & Data Protection.
● Provide troubleshooting support as required by the team. Escalate to the external service provider and facilitate resolution of team problems, if required.
● Assess the effectiveness and accuracy of new data sources and data gathering techniques
● Develop and manage comprehensive research frameworks for different programs.
● Conduct quantitative (using Python, R, or other statistical tools) or qualitative (using software like Atlas TI or other tools) data analysis to model data.
● Develop custom data models and algorithms to apply to data sets, develop testing framework, and test model quality.
● Serve as an active member of the organisation.
Professional Experience
● Overall 3-4 years of experience with appropriate qualification
● Excellent organizational and people management skills.
● Proven work experience as a Data Scientist.
● Experience with predictive modelling, machine learning, and data mining.
● Experience with test-driven development
● Proficiency in software deep learning tools
● Ability to document requirements and specifications
● Bachelor’s degree in mathematics, computer science, statistics, or a related field.
Personal Characteristics
● Action, accountability, execution orientation, and ownership mentality.
● Hands on approach, solutions-oriented, strong problem solver.
● Strong ability to work across teams.
● Direct, clear, and concise communicator.
How to apply:
Interested candidates can apply for this position by clicking on the following link: https://forms.gle/hwCmi5KT2mg6JU558
Job Types: Full-time, Regular / Permanent
Salary: Up to ₹700,000.00 per year
Schedule:
Day shift
Ability to commute/relocate:
Delhi, Delhi: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 3 years (Required)
Hiring Insights
Application response rate: 61%
Hiring 1 candidate for this role
Job activity
Employer reviewed job 6 days ago
Posted 30+ days ago",5.0,SaveLife Foundation,"Delhi, Delhi",,"Full-time, Regular / Permanent",0,0,0,0,700000,350000.0,Delhi,1,0,0,0,1
Offline Trainer - Machine Learning,"₹3,50,000 - ₹4,00,000 a year","
Trainer ( Teaching) - Machine Learning
Qualification:
1. Should be Graduate
2. Should be familiar with Python Programming Language
3. Should have good experience with Machine Learning Algorithms
4. Should have good experience in Exploratory Data Analysis
Roles & Responsibilities
1. Should take classes on Python and Machine Learning
2. Should prepare material for course and asses students performance
3. Should be very patient with students
4. Prepare student for Interviews
Job Types: Full-time, Regular / Permanent, Fresher
Salary: ₹350,000.00 - ₹400,000.00 per year
Schedule:
Day shift
Ability to commute/relocate:
Hyderabad - 500016, Telangana: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 1 year (Required)
Hiring Insights
Hiring 2 candidates for this role
Job activity
Employer reviewed job 3 days ago
Posted 4 days ago",-1,Edzeq Technologies private limited,"Hyderabad, Telangana",,"Full-time, Fresher, Regular / Permanent",0,0,0,350000,400000,375000.0,Telangana,1,0,0,0,0
Machine Learning Intern,"₹1,000 a month","
Selected intern's day-to-day responsibilities include:
1. Working on data science projects and analytics
2. Working on data models, AI, ML, deep learning, NLP and IoT
3. Working on Python, its libraries, and advanced programming tasks
4. Working on data cleaning, data transformation, etc.
5. Working on pythons data visualization library like matplotlib and seaborn.
Job Type: Part-time
Part-time hours: 20 per week
Salary: ₹1,000.00 per month
Education:
Bachelor's (Preferred)
Speak with the employer
+91 9322279625
Application Deadline: 22/03/2023
Expected Start Date: 25/03/2023
Hiring Insights
Hiring 10+ candidates for this role
Job activity
Employer reviewed job 2 days ago
Posted 18 days ago",-1,Jainsim Technology,"Nagpur, Maharashtra",,Part-time,1,0,0,1000,0,500.0,Maharashtra,1,0,0,0,0
"Assistant Professor CSE, IT, AI ML, Data science","From ₹3,00,000 a year","
Ratified experience by JNTU of location in AP & Telangana will be an added advantage
· Teaching courses in the area of Respective Engineering
· Support the design and delivery of the respective engineering degree program under the UGC framework
· Develop courses in your specialization and participate in departmental curriculum and program development
· Actively publishing research papers in the area of interest
· Focus on teaching at undergraduate and postgraduate level, but will also be able to contribute to the Department’s other activities, such as commercial and research work
· Support the accreditation and affiliation efforts.
· Give Practical orientation of subjects.
· To provide depth of expertise and develop the curriculum in these areas
· To take all efforts in bringing the name and fame of the institution to the top level.
Job Duties & Requirements:
Duties :
· Classroom Management
· Should be focusing on Industrial Exposure.
· Able to make contact with the Lead Manufacturing Firm and try to sign an MOU with them for industrial orientation activities
· Train the students and make them employable
· Conducting workshops and seminars in Emerging Mechanical Exposure
· Perform other duties as assigned
Educational:
· A minimum of a Master’s Degree in Respective Engineering is a must
· Be familiar with Respective Engineering related Lab activities
· M. Phil Degree will be a added advantage
· If a candidate has Ph.D. in the Respective Engineering domain is added advantage.
Note:
· Salary for all positions will be based on qualification and experience and will not be a limiting factor for the right candidate
Job Types: Full-time, Regular / Permanent, Fresher
Salary: From ₹300,000.00 per year
Schedule:
Day shift
Monday to Friday
Supplemental pay types:
Performance bonus
Shift allowance
Ability to commute/relocate:
Hyderabad, Telangana: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Required)
Experience:
Teaching: 1 year (Required)
total work: 1 year (Required)
Speak with the employer
+91 9542800053
Hiring Insights
On-going need to fill this role
Job activity
Employer reviewed job 2 days ago
Posted 30+ days ago",4.3,GEM Techsoft Private limited,"Hyderabad, Telangana",,"Full-time, Fresher, Regular / Permanent",0,0,0,300000,0,150000.0,Telangana,0,0,0,0,0
DATA SCIENCE TRAINER,"₹20,000 - ₹30,000 a month","
Having the expriance of this Industry with 2+ years
Must to have good communication skills & Story telling.
Must to have good project building knowledge in Data Science, Machine Learning & Deep Learning
Good knowledge in python , machine learning, Data Manipulation and Analysis, Programming knowledge
Training the students in online learning doubt solvings
Notes and Assignments forming Documentation Creating Ppts and notes for students
Interview preparation help to students Overall Objective is to make learners successful
Job Types: Full-time, Part-time, Freelance
Salary: ₹20,000.00 - ₹30,000.00 per month
Schedule:
Day shift
Education:
Bachelor's (Preferred)
Work Location: One location
Speak with the employer
+91 9589174959
Hiring Insights
Hiring 4 candidates for this role
Job activity
Employer reviewed job 2 days ago
Posted 30+ days ago",4.3,SG Gurukul,"South Tukoganj, Indore, Madhya Pradesh",,"Full-time, Part-time, Contractual / Temporary, Freelance",1,0,0,20000,30000,25000.0,Indore,1,0,0,0,0
Data Science Trainer,"₹4,48,567 - ₹18,78,900 a year","
Data Science Trainer Job Description
We are looking for experienced Data Science Trainers who can work with us.
Who can train for fresher’s/professionals at our location.
Experience: Min 2 years or above as Data Science Trainer
Location: Mysore
Responsibilities:
Training Freshers/working professionals on in-demand skills like Data analysis, Machine Learning etc.
Delivering highly interactive lectures online that are in line with INSAID's teaching methodology
Develop cutting edge and innovative content for classes to help facilitate delivery of classes in an interesting way
Continuously improve the delivery experience to ensure that experience of students is world class
Minimum requirement:
Should have minimum of 2+ years of technical training experience
Should have strong command over any one programming language- Python, R, .NET,Java
Should ideally be conversant with Machine Learning, Data analysis concepts etc.
Passion for teaching and training is a must
Strong communication skills and ability to delivery highly interactive lectures is a must
Job Types: Full-time, Freelance
Contract length: 3 months
Salary: ₹448,566.66 - ₹1,878,900.27 per year
Schedule:
Day shift
Flexible shift
Speak with the employer
+91 9035420598
Expected Start Date: 11/03/2023
Hiring Insights
On-going need to fill this role
Job activity
Posted 30+ days ago",3.0,Linnkya Technologies Private Limited,"Mysore, Karnataka",,"Full-time, Contractual / Temporary, Freelance",0,0,0,448567,1878900,1163733.5,Karnataka,1,0,0,0,0
