Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Benefits and perks,Job Type,monthly,hourly,daily,min_salary,max_salary,avg_salary,job_state,python_yn,rstudio_yn,spark_yn,aws_yn,excel_yn
Data Scientist,"₹6,72,779 - ₹19,01,068 a year","
We Colan Infotech Pvt Ltd looking for a Data Scientist who will help us discover the information hidden in vast amounts of data, and help us make smarter decisions to deliver even better products.
To Register: https://forms.gle/yPY89pAe1mBNcshs6
Job location: Chennai
Skills: AI/ML, Tensorflow, Django, Pytorch, NLP, Image processing, Keras, Databricks, OpenCV, Azure or AWS.
Experience: 3 to 5yrs
Responsibilities:
· Practical knowledge and working experience on Statistics and Operation Research methods.
· Practical knowledge and working experience in tools and frameworks like Flask, PySpark, Pytorch, tensorflow, keras, Databricks, OpenCV, Pillow/PIL, streamlit, d3js, dashplotly, neo4j.
· Good understanding of how to apply predictive and machine learning techniques like regression models, XGBoost, random forest, GBM, Neural Nets, SVM etc.
· Proficient with NLP techniques like RNN, LSTM and Attention based models and effectively handle readily available stanford, IBM, Azure, Open AI NLP models.
· Good understanding of SQL from a perspective of how to write efficient queries for pulling the data from database.
· Hands on experience on any version control tool (github, bitbucket). Experience of deploying ML models into production environment experience (MLOps) in any one of the cloud platforms like Azure and AWS.
Requirements:
· Comprehend business issues and propose valuable business solutions.
· Design Factual or AI/profound learning models to address business issues.
· Design Statistical Models/ML/DL models and deploy them for production.
· Formulate what information is accessible from where and how to augment it.
· Develop innovative graphs for data comprehension using d3js, dashplotly and neo4j
Job Types: Full-time, Regular / Permanent
Salary: ₹672,778.88 - ₹1,901,067.69 per year
Schedule:
Day shift
Monday to Friday
Ability to commute/relocate:
Chennai, Chennai - 600006, Tamil Nadu: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 2 years (Required)
Speak with the employer
+91 9150090449
Hiring Insights
Hiring 10+ candidates for this role
Job activity
Employer reviewed job 4 days ago
Posted 30+ days ago",4.7,Colan Infotech Private Limited,"Chennai, Tamil Nadu",,"Full-time, Regular / Permanent",0,0,0,672779,1901068,1286923.5,TamilNadu,0,0,1,1,0
Senior Data Scientist,"₹15,00,000 - ₹30,00,000 a year","
Position Overview:
Lead / Senior Data scientist will be responsible for design, development and integration of Al solutions aligned with roadmap and business requirements.
Responsibilities:
Deep implementation using Python in end-to-end data science process - data curation, data transformation, regression, classification, clustering, recommender system and text analytics.
Production deployed models and troubleshooting issues with a variety of production data.
Integration design of python API for seamless interaction with consuming business processes.
DB design for ML requirements.
Design workers process job services to handle the queue of model training and prediction requests.
Driving a small to medium size Al team on successful delivery of Al solutions.
The Ideal Candidate:
Should have 3 to 5 years in Al production deployed models with overall 5 to 7 years of experience in the IT industry.
Well versed in machine learning with deep implementation experience using Python in end-to-end data science process.
Should have experience in DB design for ML requirements.
Good to have knowledge on production model monitoring and ML-ops framework.
Job Type: Full-time
Salary: ₹1,500,000.00 - ₹3,000,000.00 per year
Ability to commute/relocate:
Bengaluru, Karnataka: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Required)
Experience:
Data science: 3 years (Preferred)
Hiring Insights
Hiring 1 candidate for this role
Job activity
Employer reviewed job 6 days ago
Posted 11 days ago",4.5,Multi Recruit,"Bengaluru, Karnataka",,Full-time,0,0,0,1500000,3000000,2250000.0,Karnataka,1,0,0,0,0
Analytics delivery lead O2C,"₹6,35,997 - ₹19,17,791 a year","
At least 9 to 14yrs of experience within relevant analytical roles
Very strong experience using SQL to manage and manipulate data for analysis as well as coach and validate others work within SQL
Experience in at least one data visualization application (e.g. Power BI)related Digital Transformation project experience / must be from Finacial domain - O2C process experience, this is Techno functional Role.
Demonstrable experience in designing and implementing complex analytical pipelines
An advanced understanding of how to efficiently store/structure data (i.e., schema types and when to use them, versioning, data redundancy etc), extract and interrogate data and have experience of transformation projects in this domain
Experience identifying use cases for automation and designing & implementing automated solutions, ideally in the production of data-driven reporting.A strong academic record, ideally with a degree in a technical subject
Preferably, you’ll also have some of the following:
At least a working understanding of the benefits and limitations of a range of statistical and analytical methods (regression and classification methods, recommendation engines, etc.)
Meaningful hands on experience in either Python or R
Experience of at least one AGILE way of working professional experience in Order to Cash – Cash Application, Month End Close, Reconciliation and Cash and Bank – nice to haveBooking and Allocation of payments received from clients.Assist with revenue downloading and reconciliation with invoicing system.
Accurate and timely booking of money collected through cash and credit card payments.
Close monitoring and coordination with Collections Team on unapplied and unidentified payments.
Correct treatment of COD (Cash On Delivery) accounts.
Ensure Credit Notes and Invoices are properly offset.
Responding to inquiries from business / customers and resolve issues.
Skill: Should be hands on experience in (Analytics (BI tools, SQL) or Data Science) related Digital Transformation project experience / must be from Finacial domain - O2C process experience, this is Techno functional Role.
Job Type: Full-time
Salary: ₹635,997.11 - ₹1,917,791.35 per year
Schedule:
Day shift
Monday to Friday
Ability to commute/relocate:
Bangalore, Karnataka: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 5 years (Preferred)
Hiring Insights
Hiring 10+ candidates for this role
Job activity
Employer reviewed job 21 days ago
Posted 25 days ago",3.3,ACE Talent Consulting,"Bengaluru, Karnataka",,Full-time,0,0,0,635997,1917791,1276894.0,Karnataka,1,0,0,0,0
Data Scientist,"₹1,05,000 a month","
Role Description: minimum 4 yrs experience need
Substantial hands-on experience with data handling. Capable of managing large volumes of data, extract, clean and comprehend
Able to analyze data independently and draw out salient insights. Able to define workflow for oneself and Associates on a daily or periodic basis, contingent on the requirements of the project
Able to contribute meaningfully to brainstorming discussions around nuances of the project
Comfortable with statistical procedures, such as basic distributions, regressions, logistic models
Experience with advanced statistics and Machine Learning algorithms is a plus
Developing comprehensible analytical solutions to solve business problems using domain knowledge or statistical procedures depending on the requirements of the project
Comfortable in representing the proceedings and/or findings in a power-point
Comfortable in mentoring junior resources, and creating an environment of learning in the team
Helping the company with Business Development initiatives such as sales collaterals, PoCs, Case Studies
Develop and define an area of expertise and take relevant trainings on the same for the organization
Contribute to org level activities, such as taking interviews
Technical Capabilities & Competences:
Machine Learning/Deep Learning and Statistical Modelling
SQL
Python
MS PowerPoint
Excel
Basic Knowledge of PySpark/ Scala and Big Data Environments such as Hadoop/ Hive will be a plus
Relevant analytics experience preferably in Finance domain
Job Type: Full-time
Salary: ₹105,000.00 per month
Benefits:
Health insurance
Provident Fund
Schedule:
Day shift
Monday to Friday
Supplemental pay types:
Performance bonus
Ability to commute/relocate:
Koramangala, Bengaluru, Karnataka: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 1 year (Preferred)

Health insurance
Hiring Insights
Hiring 2 candidates for this role
Job activity
Employer reviewed job 3 days ago
Posted 30+ days ago",-1.0,VENPA STAFFING SERVICES INDIA PRIVATE LIMITED,"Koramangala, Bengaluru, Karnataka","Provident Fund , Health insurance",Full-time,1,0,0,0,0,0.0,Bengaluru,1,0,1,0,1
Data Science Trainer,"₹4,48,567 - ₹18,78,900 a year","
Data Science Trainer Job Description
We are looking for experienced Data Science Trainers who can work with us.
Who can train for fresher’s/professionals at our location.
Experience: Min 2 years or above as Data Science Trainer
Location: Mysore
Responsibilities:
Training Freshers/working professionals on in-demand skills like Data analysis, Machine Learning etc.
Delivering highly interactive lectures online that are in line with INSAID's teaching methodology
Develop cutting edge and innovative content for classes to help facilitate delivery of classes in an interesting way
Continuously improve the delivery experience to ensure that experience of students is world class
Minimum requirement:
Should have minimum of 2+ years of technical training experience
Should have strong command over any one programming language- Python, R, .NET,Java
Should ideally be conversant with Machine Learning, Data analysis concepts etc.
Passion for teaching and training is a must
Strong communication skills and ability to delivery highly interactive lectures is a must
Job Types: Full-time, Freelance
Contract length: 3 months
Salary: ₹448,566.66 - ₹1,878,900.27 per year
Schedule:
Day shift
Flexible shift
Speak with the employer
+91 9035420598
Expected Start Date: 11/03/2023
Hiring Insights
On-going need to fill this role
Job activity
Posted 30+ days ago",-1.0,Linnkya Technologies Private Limited,"Mysore, Karnataka",,"Full-time, Contractual / Temporary, Freelance",0,0,0,448567,1878900,1163733.5,Karnataka,1,0,0,0,0
Senior Python Developer/ Data Scientist,"₹10,00,000 - ₹20,00,000 a year","Designing, coding, and debugging various software applications that involve python, related frameworks, tools, and other back-end applications. Testing and improving the performance of existing software applications. Maintaining and upgrading existing software applications. Recommending new technologies that can help increase productivity.
Requirements
4-5 years of experience.
₹ 10,00,000 - 20,00,000 P.A.
Bachelors degree in Engineering, preferably Computer Science or similar or Masters Degree in Computer Application.
At least 3 years of experience with Python and related frameworks and components.
Role : Software Developer.
Location : New Delhi, India
Hiring Insights
Job activity
Posted 30+ days ago",-1.0,Nikah Forever,"New Delhi, Delhi",,nan,0,0,0,1000000,2000000,1500000.0,Delhi,1,0,0,0,0
"Manager, Data Analytics / Data Science","₹30,00,000 - ₹35,00,000 a year","
We are urgently hiring for a USA based client in Bangalore.
The Data Analytics / Data Science Manager will be responsible for analyzing and interpreting product quality data through the entire product lifecycle. Provides essential leadership and support for the data management activities of the Quality organization. Collaborates with Engineering/Quality/CS teams and Information Technology. Manages a small team of data analysts.
Key Responsibilities and Outcomes (What the Person needs to accomplish in the role ?)
Lead a team of data analysts and data scientists to monitor and assess performance of the Enphase fleet.
Develop relevant methodologies for obtaining data from databases and use the right technologies to derive insights from this data.
Highlight issues found to relevant functions/departments and drive resolution.
Support development of scripts and automated dashboards needed by various organizations
Responsible for developing and implementing an organization-wide system for data collection, compilation of quality information, and development of reporting formats.
Functions as a resource to departments and process improvement teams in the areas of quality data management and statistical graphing.
Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive product/process improvements.
Mine and analyze data from company databases to drive optimization and quality improvement
Identifies opportunities for automation, monitoring and visualization using automated tools.
Create reports regularly to senior management
Qualifications: Education, Competencies (Knowledge, Skills & Behaviour) and Experience
Qualifications
Bachelor’s degree or higher in Engineering, Statistics, Mathematics or Computer Science
12+ years’ experience in a high-tech business role.
Expertise in programming languages such as Python/R/SQL
Expert in using business intelligence tools (e.g. Tableau, PowerBI) and data frameworks (e.g. Hadoop)
Using web services: Redshift
Knowledge of advanced statistical techniques and concepts and experience with applications to manipulate data and draw insights from large data sets.
Experience in solar inverter or automotive products will be an added advantage
Seasoned analytical skills, superior oral and written communication skills and an infectious can-do approach to work
Strong problem solving skills with an emphasis on product development.
Ability to interpret and summarize presentations for executives
Extensive background in data mining and statistical analysis
Able to understand various data structures and common methods in data transformation
Distributed data/computing tools
Visualizing/presenting data for stakeholders
Managing data analysts' responsibilities and driving their work towards common team/department goals.
Job Types: Full-time, Regular / Permanent
Salary: ₹3,000,000.00 - ₹3,500,000.00 per year
Schedule:
Day shift
Hiring Insights
Hiring 1 candidate for this role
Job activity
0
Posted 30+ days ago",-1.0,GM Infotech,"Bengaluru, Karnataka",,"Full-time, Regular / Permanent",0,0,0,3000000,3500000,3250000.0,Karnataka,1,0,0,0,0
"Senior Data Scientist ( Only for Immediately Joiner, WFH)","₹30,00,000 - ₹40,00,000 a year","
IMPORTANT NOTICE
Please kindly provide below required Information with your job application：
1. Current Salary and Expect Salary
2. Notice Period/earliest start date
3. Relative full time working experience on
Project Description
Provide Services that will support specific uses cases for advanced
analytics and data solutions, primarily focused on Fraud Management and Network Intelligence.
Responsibilities:
Proficiency in statistical analysis and computing, algorithm categories such as Supervised Learning, Unsupervised Learning, Optimization Algorithms, Deep Learning, Search Algorithms, MLOps/MLFlow
Experience in: Python, Spark, Pyspark, SQL, Databricks, R(Optional)
Experience in working with cloud technologies (Azure preferred)
Database: Mysql, Teradata, No-sql (Mongo preferably)
Packages: Scikit-Learn, NumPy, Pandas, TensorFlow, Keras, pytorch, Tidyverse
Mandatory Skills Description:
Supervised Learning, Unsupervised Learning, Optimization Algorithms, Deep Learning, Search Algorithms, MLOps/MLFlow
Experience in: Python, Spark, Pyspark, SQL, Databricks, R(Optional)
Experience in working with cloud technologies (Azure preferred)
Database: Mysql, Teradata, No-sql (Mongo preferably)Packages: Scikit-Learn, NumPy, Pandas, TensorFlow, Keras, pytorch, Tidyverse
Job Type: Full-time
Pay: ₹3,000,000.00 - ₹4,000,000.00 per year
Benefits:
Health insurance
Schedule:
Monday to Friday
Supplemental pay types:
Yearly bonus
COVID-19 considerations:
per requirement
Ability to commute/relocate:
Bengaluru, Karnataka: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Preferred)
Experience:
Machine learning: 10 years (Preferred)
Optimization Algorithms: 5 years (Preferred)

Health insurance
Hiring Insights
Application response rate: 64%
Hiring 2 candidates for this role
Job activity
Employer reviewed job 2 days ago
Posted 30+ days ago",3.2,DXC Technology,"Remote in Bengaluru, Karnataka",Health insurance,Full-time,0,0,0,3000000,4000000,3500000.0,Karnataka,1,0,1,0,0
Python Data Science Trainer,"₹30,000 a month","
We are hiring for an expert Python Data Science Trainer having experience with 2-5 years.Who is confident in his conduct. Having knowledge of Python,Machine Learning,Data Science with the capability of imparting the knowledge of artificial intelligence to the student
Roles and Responsibilities
Taking demos,webinars,seminars,workshop for business pipelines
Expertise in conducting workshops
Organised and lead training sessions
Deliver classroom and online training
Training students and helping them to gain knowledge on the topics given in brochures.
Delivering highly interactive lectures that are Online/Offline with current standards of industrial training.
Preparing power-point presentations for the topics that shall be covered through the course of the program.
Developing innovative and quality content for lectures to help facilitate delivery of lectures in an interesting and interactive manner.
Continuously improve the delivery experience to ensure that experience of students is at industrial level.
Should have exposure to Python, data analytics, data science, Machine learning, Deep Learning, NLP, Reinforcement learning, value function, CSP, Motion Analysis and object tracking, Face/ object detection, CNN, Tensor flow, Neural Network, Article spinning, latent sentiment analysis, Advanced Excel, Supervised/Unsupervised learning, SQL, Tableau, logistic/correlation/linear regression, R, Matplotlib, Pandas, Numpy, R- Programming, Data science.
Mandatory Skills –
Should have at least relevant industrial experience.
Should have exposure to R&D Activities.
Candidates should have direct experience in imaging processing, pattern recognition preferably real-time processing (real time camera feed).
Candidates should be skilled in Python.
Passion for teaching and training.
Strong communication skills and ability to deliver highly interactive lectures is a must have.
Should possess maturity to handle different type of learners.
MORE SKILLS (Add-on) :-
Deep Learning, python, NLP, Reinforcement learning, value function, CSP, Motion Analysis and object tracking, Face/ object detection, CNN, Tensor flow, Neural Network, Article spinning, latent sentiment analysis, Advanced Excel, Supervised/Unsupervised learning, ML, SQL, Tableau, logistic/correlation/linear regression, R, Matplotlib, Pandas, Numpy, Advance Excel, R programming, Data science.
Job Types: Part-time, Freelance
Contract length: 3 months
Part-time hours: 12 per week
Salary: ₹30,000.00 per month
Schedule:
Day shift
Evening shift
Flexible shift
Morning shift
Rotational shift
Weekend availability
Supplemental pay types:
Yearly bonus
Ability to commute/relocate:
Pune, Maharashtra: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 1 year (Preferred)
Speak with the employer
+91 9390273148
Application Deadline: 03/04/2023
Expected Start Date: 03/04/2023
Hiring Insights
Hiring 5 candidates for this role
Job activity
0
Posted 30+ days ago",-1.0,Payas Technologies Pvt Ltd,"Pune, Maharashtra",,"Part-time, Contractual / Temporary, Freelance",1,0,0,0,0,0.0,Maharashtra,1,0,0,0,1
Data Annotator (Machine Learning),"₹12,000 - ₹15,000 a month","
JOB DESCRIPTION :
We are looking for a Data Annotator with strong computer skills who would help in categorizing content and reviewing materials. Your primary focus would be to extract images from videos, annotate them and prepare the complete dataset for training. Attention to detail is important as you may work with similar images or material and need to take note of any distinctions between the content. As data annotator, you will work closely with the machine learning team. Your role would involve taking ownership of transcribing, tagging and annotating data for training the AI model.
RESPONSIBILITIES:
Extraction of images from videos and selecting unique frames to annotate.
Tagging and annotating image data using labelImg and providing useful information for the machine learning team using internal tools.
Extraction of image paths, conversion of annotated files into text format and preparation of training data.
Revision of training data as specified by the engineering team.
Expected to provide valuable information to the machine learning team on the nature of the data.
Job Type: Full-time
Salary: ₹12,000.00 - ₹15,000.00 per month
Benefits:
Life insurance
Provident Fund
Schedule:
Day shift
Monday to Friday
Ability to commute/relocate:
Maduravoyal, Chennai - 600116, Tamil Nadu: Reliably commute or planning to relocate before starting work (Required)
Application Question(s):
What is your current location?
What is your notice period?
Speak with the employer
+91 9566114762
Hiring Insights
Application response rate: 76%
Hiring 1 candidate for this role
Job activity
Employer reviewed job 2 days ago
Posted 30+ days ago",-1.0,Spritle Software,"Chennai, Tamil Nadu","Provident Fund , Life insurance , Health insurance",Full-time,1,0,0,12000,15000,13500.0,TamilNadu,0,0,0,0,0
Computer Vision/Data Science Engineer,"₹8,00,000 - ₹10,00,000 a year","
Job description
At Livello we building machine-learning-based demand forecasting tools as well as computer-vision-based multi-camera product recognition solutions that detects people and products to track the inserted/removed items on shelves based on the hand movement of users. We are building models to determine real-time inventory levels, user behaviour as well as predicting how much of each product needs to be reordered so that the right products are delivered to the right locations at the right time, to fulfil customer demand.
Responsibilities
· Lead the CV and DS Team
· Work in the area of Computer Vision and Machine Learning, with focus on product (primarily food) and people recognition (position, movement, age, gender, DSGVO compliant).
· Your work will include formulation and development of a Machine Learning models to solve the underlying problem.
· You help build our smart supply chain system, keep up to date with the latest algorithmic improvements in forecasting and predictive areas, challenge the status quo
· Statistical data modelling and machine learning research.
· Conceptualize, implement and evaluate algorithmic solutions for supply forecasting, inventory optimization, predicting sales, and automating business processes
· Conduct applied research to model complex dependencies, statistical inference and predictive modelling
· Technological conception, design and implementation of new features
· Quality assurance of the software through planning, creation and execution of tests
· Work with a cross-functional team to define, build, test, and deploy applications
Requirements:
· Master/PHD in Mathematics, Statistics, Engineering, Econometrics, Computer Science or any related fields.
· 3-4 years of experience with computer vision and data science.
· Relevant Data Science experience, deep technical background in applied data science (machine learning algorithms, statistical analysis, predictive modelling, forecasting, Bayesian methods, optimization techniques).
· Experience building production-quality and well-engineered Computer Vision and Data Science products.
· Experience in image processing, algorithms and neural networks.
· Knowledge of the tools, libraries and cloud services for Data Science. Ideally Google Cloud Platform
· Solid Python engineering skills and experience with Python, Tensorflow, Docker
· Cooperative and independent work, analytical mindset, and willingness to take responsibility
· Fluency in English, both written and spoken.
Job Type: Full-time
Salary: ₹800,000.00 - ₹1,000,000.00 per year
Benefits:
Paid sick time
Paid time off
Provident Fund
Schedule:
Monday to Friday
Ability to commute/relocate:
Hyderabad, Telangana: Reliably commute or planning to relocate before starting work (Required)
Application Question(s):
How many Years of experience do you have in Forecasting
How many years of Experience do you have in Computer Vision
What is Your Current CTC
What is expected CTC
Education:
Master's (Preferred)
Hiring Insights
Application response rate: 58%
Hiring 4 candidates for this role
Job activity
Employer reviewed job 2 days ago
Posted 11 days ago",-1.0,Livello India Private Limited,"Hyderabad, Telangana","Provident Fund , Paid time off , Paid sick time",Full-time,0,0,0,800000,1000000,900000.0,Telangana,1,0,0,0,0
Python AI / ML (Online Trainer Part Time),"₹10,000 - ₹25,000 a month","
Experience: 1 Years To 5 Years Salary : 10000- 25000 (Month) Part Time

Qualification Required: Any Graduate
Skills Required: Python, Machine Learning, Artificial Intelligence, Deep Learning, Data Science
Details: Wanted part time online trainer for Python, Machine Learning, Artificial Intelligence, Deep Learning, Data Science. While you are working as developer you can also work as trainer with us. It will get more income to your skills and experience. We need expert developers as trainer.. Please do not call/whatsapp to any of our company mobile(s). Apply through our website or by email to hr@nestsoft.com
Hiring Insights
Job activity
Posted 30+ days ago",3.3,Nestsoft technologies,Remote,,Part-time,1,0,0,10000,25000,17500.0,Remote,1,0,0,0,0
Vacancy for DATA science Faculty__Mumbai only candidate,"₹15,000 - ₹40,000 a month","
About Us:
Itvedant was started with the aim of bridging the gap between education and skills needed for the job with an intense passion for teaching. We are looking for dynamic and passionate people from the software industry to be a part of our family who can lead the team of students towards a bright future.
Key Responsibilities:
Location :- Andheri
Minimum Exp:- 1 year
Mumbai people can apply only.
Contribute to all phases of the development life-cycle of the students and training a dynamic team of students.
Should possess strong knowledge of Data Science.
Faculty who is Excellent in any of the programming languages.
Faculty who is ready to upgrade is the idle candidate
Should stay up-to-date with the latest development in the field.
Facilitating the student's available resources such as curriculum, data, hardware, etc.
Upgrading the student’s knowledge quality by taking them through the important functionalities of Data Science as per the syllabus.
Sharply train the student’s minds in analyzing the Machine Learning Algorithms that could be used to solve the given problems.
Train and guide the students to analyze the errors and design strategies to overcome them.
Lead learning enhancement through developing assignment and assessment modules, integrate the use of advanced technology for upscale training quality, and develop plans to track and monitor the progress of students.
Should be capable of completing the assigned module in the given time.
Conduct regular research for further enhancement of curriculum on regular basis.
Should be able to communicate and connect with students in an effective way.
Job Type: Full-time
Salary: ₹15,000.00 - ₹40,000.00 per month
Schedule:
Day shift
Ability to commute/relocate:
Mumbai, Maharashtra: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work (Preferred)
Hiring Insights
Hiring 1 candidate for this role
Job activity
Posted today",-1.0,Itvedant Pvt Ltd.,"Mumbai, Maharashtra",,Full-time,1,0,0,15000,40000,27500.0,Maharashtra,0,0,0,0,1
Machine Learning Engineer,"₹1,00,000 - ₹3,00,000 a year","Job Description
We are looking for a Machine Learning (ML) Engineer to help us create artificial intelligence products. The ideal candidates will be part of a team and this team is responsible for performing statistical analysis, Fine tuning test results, Train and retrain systems, Work on frameworks, Undertaking machine learning experiments and test, Designing machine learning programs, Developing deep learning systems to various use cases based on the business needs and Finally implementing suitable AI/ML algorithms.

1. Exploring latest tech products in the respective domain.
2. Shall work on AI services by IBM / AWS / Azure.
3. Building Proof- of- Concepts for the problem statement.
4. Developing technical content in the form of blogs, manuals, presentations and video lectures.
5. Good experience in Python, Statistics/ML/DL libraries & application of Machine Learning & Deep Learning algorithms on structured data & unstructured data.
6. Must be able to deal with clients.
7. Need to be interactive and create fun and enthusiastic environment.
8. Must quickly get adapted to any sort of situation.
9. Shall involve in mentoring / training activities.

Requirements
Qualification - B.Tech / B.E or B.Tech+M.Tech programs, preferably computer science/information technology can apply

1. Excellent written and verbal communication skills.
2. Good knowledge in statistics, Machine Learning and programming languages.
3. Excellent Analytical and Problem Solving Skills.

Benefits
CTC:- 1-3 LPA
Hiring Insights
Job activity
Posted 30+ days ago",-1.0,SmartInternz,"Hyderabad, Telangana",,nan,0,0,0,100000,300000,200000.0,Telangana,1,0,0,1,1
Data Science Trainer,"Up to ₹3,00,000 a year","
Role : ML/DS Trainer
Education : B.E./B.Tech ( IT/CS/ Electrical, Electronics, similar stream ) / M.sc Statistics
Requirements :
· Must have very strong concepts of Data Analytics
· Must have good knowledge of Excel and Advanced Excel
· Must have hands-on and training experience on Python, Machine Learning, Data Visualization, R Programming, Basics in Tableau
· Bachelor's or Master's degree in Computer Science, Statistics, Mathematics, or a related field.
· Experience developing and delivering training materials and courses, either online or in-person.
· Strong knowledge of data science concepts and techniques, including machine learning, data analysis, statistical modeling, and data visualization.
· Excellent communication and presentation skills, both written and verbal.
· Strong organizational skills and attention to detail.
· Ability to work independently and as part of a team in a fast-paced and dynamic environment.
Job Type: Regular / Permanent
Salary: Up to ₹300,000.00 per year
Schedule:
Day shift
Supplemental pay types:
Quarterly bonus
Ability to commute/relocate:
Salem, Tamil Nadu: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 1 year (Preferred)
Expected Start Date: 05/04/2023
Hiring Insights
Hiring 1 candidate for this role
Job activity
Posted 3 days ago",-1.0,IMAGECON IND PVT LTD,"Salem, Tamil Nadu",,Regular / Permanent,0,0,0,0,300000,150000.0,TamilNadu,1,0,0,0,1
